id,Entity,Type,Salience,EntSentiment,EntMagnitude
758014881563947009,RT @SoleClick,WORK_OF_ART,0.45894449949264526,0.0,0.0
758014881563947009,photography,WORK_OF_ART,0.22595196962356567,0.0,0.0
758014881563947009,photos,WORK_OF_ART,0.15988536179065704,0.0,0.0
758014881563947009,plane,OTHER,0.09172072261571884,0.0,0.0
758014881563947009,paul358 https://t.co/1LlL7dUvVF,OTHER,0.038938187062740326,0.0,0.0
758014881563947009,Big sky,LOCATION,0.02455926313996315,0.0,0.0
758014814471979008,RT TerryLoomis999,OTHER,0.44047972559928894,0.0,0.0
758014814471979008,Nothing,OTHER,0.31003302335739136,-0.10000000149011612,0.10000000149011612
758014814471979008,objections,OTHER,0.2494872510433197,-0.20000000298023224,0.20000000298023224
758014827046371328,RT @CavemansSponge,OTHER,0.3500286638736725,0.0,0.0
758014827046371328,directions,OTHER,0.2903103232383728,0.0,0.0
758014827046371328,someone,PERSON,0.2591286599636078,0.0,0.0
758014827046371328,house,LOCATION,0.05170678347349167,0.0,0.0
758014827046371328,https://t.co/E4qTJ6HcTj,OTHER,0.048825595527887344,-0.30000001192092896,0.30000001192092896
758014885791932416,RT @trzewik,OTHER,0.6285665035247803,0.20000000298023224,0.20000000298023224
758014885791932416,Innsmouth,LOCATION,0.1845754086971283,0.30000001192092896,0.30000001192092896
758014885791932416,boardgames,CONSUMER_GOOD,0.10720666497945786,0.0,0.0
758014885791932416,https://t.co/zPoWpJXoPq https://t.co/tSXpmuXmAx,OTHER,0.05127067118883133,0.0,0.0
758014885791932416,#portalgames,WORK_OF_ART,0.02838078700006008,0.0,0.0
758014843819552769,RT @m_yosry2012,OTHER,0.7552741765975952,0.5,0.5
758014843819552769,video,WORK_OF_ART,0.12944479286670685,0.8999999761581421,0.8999999761581421
758014843819552769,https://t.co/mh8N5ZGgp2,OTHER,0.11528101563453674,0.8999999761581421,0.8999999761581421
758014839629418496,RT @SashaBanksWWE,PERSON,0.4898630976676941,-0.10000000149011612,0.10000000149011612
758014839629418496,friend,PERSON,0.23422695696353912,0.0,0.0
758014839629418496,@itsBayleyWWE,OTHER,0.13135865330696106,-0.20000000298023224,0.20000000298023224
758014839629418496,@ShinsukeN,OTHER,0.09996828436851501,-0.30000001192092896,0.30000001192092896
758014839629418496,Hi King,OTHER,0.04458299279212952,-0.30000001192092896,0.30000001192092896
758014856414892032,Fashion,OTHER,0.4543221890926361,0.10000000149011612,0.10000000149011612
758014856414892032,Jewelry,CONSUMER_GOOD,0.20115919411182404,0.10000000149011612,0.10000000149011612
758014856414892032,bracelet,CONSUMER_GOOD,0.142009437084198,0.20000000298023224,0.20000000298023224
758014856414892032,Style,OTHER,0.10041946917772293,0.10000000149011612,0.10000000149011612
758014856414892032,Deal,OTHER,0.07137097418308258,0.20000000298023224,0.20000000298023224
758014856414892032,Stainless Steel Clasp https://t.co/k7sCmMpGQ3,OTHER,0.030718740075826645,0.10000000149011612,0.10000000149011612
758014864811970561,Serena,PERSON,0.7713050842285156,-0.20000000298023224,0.699999988079071
758014864811970561,RT @SOLIDLIZAGROUP,OTHER,0.16193228960037231,-0.10000000149011612,0.10000000149011612
758014864811970561,Tenten,OTHER,0.04342275857925415,0.0,0.0
758014864811970561,DolceAmoreAminan https://t.co/LbD1wbBVNl,OTHER,0.02333986759185791,-0.30000001192092896,0.30000001192092896
758014814463623168,tweets,WORK_OF_ART,0.5192927718162537,0.0,0.0
758014814463623168,Just Pinned to Life Mash-Up: Maze,WORK_OF_ART,0.2557072341442108,0.0,0.0
758014814463623168,Eve McConnachie,PERSON,0.16154585778713226,0.0,0.0
758014814463623168,https://t.co/Qyis60ORsI https://t.co/s3VIneX6a3,OTHER,0.06345410645008087,0.0,0.0
758014877373960193,https://t.co/B55qhiKZCe,OTHER,1.0,0.0,0.0
758014822852067328,RT @W0RLDSTARC0MEDY,OTHER,0.9000294208526611,-0.6000000238418579,1.2000000476837158
758014822852067328,https://t.co/NrYolDtgqB,OTHER,0.09997055679559708,0.6000000238418579,1.2999999523162842
758014839633612800,RT @mariaberia30,OTHER,0.7663188576698303,0.0,0.0
758014839633612800,fullest,OTHER,0.18117302656173706,0.20000000298023224,0.20000000298023224
758014839633612800,https://t.co/VIvIEERQAR,OTHER,0.052508119493722916,0.0,0.0
758014885762572293,RT @Tanjoubi_Bot_en: Today,EVENT,0.7325973510742188,0.0,0.10000000149011612
758014885762572293,JST,ORGANIZATION,0.11435031145811081,0.0,0.0
758014885762572293,Nitta Minami,PERSON,0.07968169450759888,0.0,0.0
758014885762572293,Idolmaster: Cinderella Girls,OTHER,0.07337065041065216,0.0,0.0
758014818662150144,no one,PERSON,0.6553067564964294,-0.20000000298023224,0.20000000298023224
758014818662150144,energy,OTHER,0.13113799691200256,-0.10000000149011612,0.10000000149011612
758014818662150144,UR,LOCATION,0.07398426532745361,0.0,0.0
758014818662150144,@DrStuClark @starwars,PERSON,0.069785475730896,0.0,0.0
758014818662150144,@HamillHimself https://t.co/NWl9lXMF9H,PERSON,0.069785475730896,0.0,0.0
758014860600995840,Mick Carter https://t.co/jZd8b1dwyd,OTHER,1.0,0.8999999761581421,0.8999999761581421
758014877390606336,RT @6godljp,OTHER,0.44820237159729004,0.10000000149011612,0.10000000149011612
758014877390606336,exec,OTHER,0.22184064984321594,0.10000000149011612,0.10000000149011612
758014877390606336,Harry,PERSON,0.19468985497951508,0.6000000238418579,0.6000000238418579
758014877390606336,@,OTHER,0.13526712357997894,0.10000000149011612,0.10000000149011612
758014822856400897,RT @dodo,OTHER,0.5727805495262146,0.0,0.0
758014822856400897,https://t.co/c8oVL0Z6Tc https://t.co/HDQ6mRhYrU,OTHER,0.3274761736392975,0.0,0.10000000149011612
758014822856400897,selfie,OTHER,0.09974323958158493,-0.10000000149011612,0.10000000149011612
758014848034799616,RT @ThePervCity,OTHER,0.31256091594696045,0.0,0.0
758014848034799616,Anyone,PERSON,0.21023108065128326,0.0,0.0
758014848034799616,directions,OTHER,0.18157416582107544,0.0,0.0
758014848034799616,PervCity,OTHER,0.1003432422876358,0.0,0.0
758014848034799616,https://t.co/DmmlAMADpD#blowjob #IR,OTHER,0.08964856714010239,0.0,0.0
758014848034799616,#nsfw,OTHER,0.06270536780357361,0.5,0.5
758014848034799616,PervCity https://t.co/pVN,OTHER,0.042936667799949646,0.10000000149011612,0.10000000149011612
758014839641939968,ladies,PERSON,0.2980840504169464,0.800000011920929,1.7000000476837158
758014839641939968,@WestG_VB,PERSON,0.2286539524793625,0.699999988079071,0.699999988079071
758014839641939968,RT @AmberBaker63,OTHER,0.20334240794181824,0.4000000059604645,0.4000000059604645
758014839641939968,all,OTHER,0.09359349310398102,0.699999988079071,0.699999988079071
758014839641939968,here.So,OTHER,0.05625063553452492,0.800000011920929,0.800000011920929
758014839641939968,WGVB,OTHER,0.051711104810237885,0.800000011920929,0.800000011920929
758014839641939968,CVC,ORGANIZATION,0.039176709949970245,0.699999988079071,0.699999988079071
758014839641939968,pride,OTHER,0.029187660664319992,0.8999999761581421,0.8999999761581421
758014848013897728,RT @_TroyeSivanNews,OTHER,0.42297351360321045,0.10000000149011612,0.10000000149011612
758014848013897728,Troye Sivan,PERSON,0.17457222938537598,0.20000000298023224,0.20000000298023224
758014848013897728,#MTVHottest,PERSON,0.17457222938537598,0.10000000149011612,0.10000000149011612
758014848013897728,Selena,PERSON,0.12870581448078156,0.30000001192092896,0.30000001192092896
758014848013897728,spot,OTHER,0.09917621314525604,0.20000000298023224,0.20000000298023224
758015103862059008,Release,EVENT,0.5468276739120483,-0.4000000059604645,0.4000000059604645
758015103862059008,PR,LOCATION,0.22643600404262543,0.0,0.0
758015103862059008,PR,OTHER,0.125437930226326,0.20000000298023224,0.20000000298023224
758015103862059008,https://t.co/0uflmNbIvV | https://t.co/CiY1BniQuZ https://t.co/qRU2Dmexda,OTHER,0.10129839181900024,0.0,0.0
758015061919080449,version,CONSUMER_GOOD,0.5589478611946106,-0.10000000149011612,0.20000000298023224
758015061919080449,RT @SixSecondCover,OTHER,0.441052109003067,0.0,0.0
758015082911657985,RT @CatchEmAlI,OTHER,0.8456545472145081,0.699999988079071,0.699999988079071
758015082911657985,team interactions,OTHER,0.15434543788433075,0.8999999761581421,0.8999999761581421
758015099688935425,RT @harleysalycia,OTHER,0.6482195854187012,0.20000000298023224,0.20000000298023224
758015099688935425,art,WORK_OF_ART,0.3517804443836212,0.5,0.5
758014910940995584,@ZePuckishRogue,PERSON,0.8004047870635986,0.0,0.0
758014910940995584,https://t.co/veY44OKEyQ,OTHER,0.12216950207948685,0.0,0.0
758014910940995584,Google,ORGANIZATION,0.07742571085691452,0.0,0.0
758014910936719360,RT @FoxNews,OTHER,0.4970841705799103,0.0,0.0
758014910936719360,@realDonaldTrump,OTHER,0.23445962369441986,0.0,0.0
758014910936719360,government,ORGANIZATION,0.16807100176811218,0.0,0.0
758014910936719360,honesty,OTHER,0.06563940644264221,0.0,0.0
758014910936719360,https://t.co/YQ5JozeOrl,OTHER,0.034745801240205765,0.0,0.0
758014902556499969,name,OTHER,0.4130859673023224,0.699999988079071,0.699999988079071
758014902556499969,frame,OTHER,0.2883099615573883,0.5,0.5
758014902556499969,#competition,OTHER,0.14536194503307343,0.0,0.0
758014902556499969,@BabySwaporShop,PERSON,0.08011925220489502,0.0,0.0
758014902556499969,RT! https://t.co/VbeLsom1m3,WORK_OF_ART,0.042631249874830246,0.0,0.0
758014902556499969,@novababyltd &amp,PERSON,0.030491607263684273,0.0,0.0
758015078729867265,WEIGHT LOSS DIET SECRET,OTHER,0.7122662663459778,0.20000000298023224,0.20000000298023224
758015078729867265,https://t.co/g3PV27TPzq https://t.co/yXvfwB5FNc,PERSON,0.17739173769950867,0.0,0.0
758015078729867265,Olivia Wilde,PERSON,0.11034200340509415,0.0,0.0
758014910936866816,RT @thictroye,OTHER,0.3449721038341522,0.0,0.0
758014910936866816,People,PERSON,0.32609298825263977,0.0,0.0
758014910936866816,police,ORGANIZATION,0.1612352579832077,0.0,0.0
758014910936866816,story,OTHER,0.09329957515001297,0.10000000149011612,0.10000000149011612
758014910936866816,social media,OTHER,0.07440004497766495,0.0,0.0
758015095494545408,RT @ComplexPop,OTHER,0.36730802059173584,0.10000000149011612,0.10000000149011612
758015095494545408,preview,WORK_OF_ART,0.2510393261909485,0.4000000059604645,0.4000000059604645
758015095494545408,video,WORK_OF_ART,0.16467002034187317,0.10000000149011612,0.10000000149011612
758015095494545408,Famous,ORGANIZATION,0.10912446677684784,0.10000000149011612,0.10000000149011612
758015095494545408,T.Swift,OTHER,0.10785815864801407,0.10000000149011612,0.10000000149011612
758014906738368512,#travel https://t.co/bYoKwN6W88,OTHER,0.4443306624889374,0.10000000149011612,0.20000000298023224
758014906738368512,RT @TripandTrail,OTHER,0.43358710408210754,0.0,0.0
758014906738368512,Ionian Orderhttps://t.co/5Mt0HnCsFN #Athens,PERSON,0.12208224087953568,0.0,0.0
758014898341285888,RT @SexualGif,OTHER,0.43367379903793335,0.0,0.0
758014898341285888,Diane Guerrero,PERSON,0.3117174804210663,0.0,0.0
758014898341285888,https://t.co/WPBipUACEu,OTHER,0.15584251284599304,0.0,0.0
758014898341285888,Jackie Cruz,PERSON,0.09876619279384613,0.0,0.0
758015066130280448,RT @mrjakehumphrey,OTHER,0.4665696918964386,0.800000011920929,0.800000011920929
758015066130280448,Norwich,ORGANIZATION,0.16240078210830688,0.8999999761581421,0.8999999761581421
758015066130280448,families,PERSON,0.09198734909296036,0.20000000298023224,0.20000000298023224
758015066130280448,city,LOCATION,0.09089236706495285,0.8999999761581421,0.8999999761581421
758015066130280448,worlds,OTHER,0.0641229972243309,0.4000000059604645,0.4000000059604645
758015066130280448,London,LOCATION,0.05049669370055199,0.30000001192092896,0.30000001192092896
758015066130280448,cities,LOCATION,0.04512620344758034,0.699999988079071,0.699999988079071
758015066130280448,one,OTHER,0.02840392105281353,0.4000000059604645,0.4000000059604645
758015099672137728,BRASS PARTEE,PERSON,0.7219378352165222,0.0,0.0
758015099672137728,The Port Authority Sports Complex #TouchDownCropOverTuesday,WORK_OF_ART,0.1624404340982437,0.0,0.0
758015099672137728,CropOverHub https://t.co/LrJjWxWdEa,OTHER,0.11562170088291168,0.0,0.0
758014898341236737,RT @JohnGarcia_Jr,WORK_OF_ART,0.6085655689239502,0.0,0.10000000149011612
758014898341236737,J'Marick Woods,OTHER,0.1985848844051361,0.5,1.0
758014898341236737,7on7 action,EVENT,0.08797124773263931,0.0,0.0
758014898341236737,Michigan,LOCATION,0.0571824386715889,0.20000000298023224,0.20000000298023224
758014898341236737,https,OTHER,0.04769587516784668,0.20000000298023224,0.20000000298023224
758014915118366720,RT @CauseWereGuys,OTHER,0.8619540333747864,0.0,0.0
758014915118366720,https://t.co/T6Ig504n2i,OTHER,0.13804595172405243,0.4000000059604645,0.4000000059604645
758015066113323008,RT @WWE,OTHER,0.5100334882736206,0.0,0.0
758015066113323008,#SmackDownLive,OTHER,0.2567164897918701,0.0,0.0
758015066113323008,VIPER-VILLE,OTHER,0.13961735367774963,-0.10000000149011612,0.10000000149011612
758015066113323008,WWEBattleground,LOCATION,0.05203045532107353,0.0,0.0
758015066113323008,RKO https://t.co/PkgvbBQBnl https://t.co/p45KDW3Eu8,OTHER,0.04160221666097641,0.0,0.0
758014898357936129,RT @AsanaZ80,OTHER,0.6177673935890198,0.4000000059604645,0.4000000059604645
758014898357936129,@vdudochkin1,PERSON,0.08669254183769226,0.0,0.0
758014898357936129,@iamdhinuz,PERSON,0.08669254183769226,0.0,0.0
758014898357936129,@DiannaBellerose,PERSON,0.07965581864118576,0.0,0.0
758014898357936129,@veebex,PERSON,0.06026330962777138,0.0,0.0
758014898357936129,@AntSa79 https://t.co/iOd3s58YRg,OTHER,0.04232938215136528,0.0,0.0
758014898357936129,@KimNeYazar,PERSON,0.026599017903208733,0.0,0.0
758015095498678272,RT @shfly3424,OTHER,0.48909738659858704,0.0,0.0
758015095498678272,Books,WORK_OF_ART,0.268807590007782,0.0,0.0
758015095498678272,books,WORK_OF_ART,0.1947830766439438,0.10000000149011612,0.10000000149011612
758015095498678272,Yesung #japantour,PERSON,0.04731195047497749,0.10000000149011612,0.10000000149011612
758014906750861314,RT @tom_harlock,OTHER,0.8619540333747864,-0.5,0.5
758014906750861314,https://t.co/Wqskjkcfb6,OTHER,0.13804595172405243,-0.20000000298023224,0.20000000298023224
758014898366476289,RT @ColliersATL_GDE,OTHER,0.2945151925086975,0.30000001192092896,0.30000001192092896
758014898366476289,Congrats,OTHER,0.19540365040302277,0.800000011920929,0.800000011920929
758014898366476289,@FreddysUSA,PERSON,0.17571903765201569,0.699999988079071,0.699999988079071
758014898366476289,client,PERSON,0.13463740050792694,0.8999999761581421,0.8999999761581421
758014898366476289,#TGCDevelopment,OTHER,0.09192575514316559,0.699999988079071,0.699999988079071
758014898366476289,Park Place,LOCATION,0.05716382712125778,0.30000001192092896,0.30000001192092896
758014898366476289,#Snellville,LOCATION,0.025317566469311714,0.10000000149011612,0.10000000149011612
758014898366476289,GA,LOCATION,0.025317566469311714,0.5,0.5
758015053551534080,RT @Thaoriginalgata,OTHER,0.8925090432167053,0.800000011920929,0.800000011920929
758015053551534080,https://t.co/WSZXJyR6RT,OTHER,0.10749095678329468,0.0,0.0
758014923523952641,RT @honkytonkroseuk,OTHER,0.2951735556125641,0.0,0.0
758014923523952641,Chips &amp,OTHER,0.13832901418209076,0.0,0.0
758014923523952641,Food,OTHER,0.12749865651130676,0.10000000149011612,0.10000000149011612
758014923523952641,@TheGreyhoundInn,OTHER,0.1206296905875206,0.0,0.0
758014923523952641,entry,OTHER,0.0972975492477417,0.4000000059604645,0.4000000059604645
758014923523952641,Country.,LOCATION,0.09480328112840652,0.10000000149011612,0.10000000149011612
758014923523952641,Cod,LOCATION,0.08266475796699524,0.0,0.0
758014923523952641,Music,WORK_OF_ART,0.043603502213954926,0.10000000149011612,0.10000000149011612
758014898353778688,Swimwear Pieces,WORK_OF_ART,0.8953253030776978,0.20000000298023224,0.20000000298023224
758014898353778688,https://t.co/LKwLsxOxPR,OTHER,0.0404253751039505,0.0,0.0
758014906763542528,RT @shelleyslucy,OTHER,0.8527048230171204,0.0,0.0
758014906763542528,12-Scott McCall https://t.co/Htt2JG1kbv,PERSON,0.14729519188404083,0.0,0.0
758014910932525057,1NE✙ Nä,OTHER,0.287263423204422,0.10000000149011612,0.10000000149011612
758014910932525057,streaming,OTHER,0.2797962427139282,0.0,0.0
758014910932525057,#BIGOLIVE,OTHER,0.18372884392738342,0.0,0.0
758014910932525057,แชร์ค่ะ,PERSON,0.13963308930397034,0.10000000149011612,0.10000000149011612
758014910932525057,#girl,PERSON,0.062122926115989685,0.10000000149011612,0.10000000149011612
758014910932525057,https://t.co/lZbgoGA1mo,OTHER,0.04745546728372574,0.0,0.0
758015070332911616,false,OTHER,0.43623366951942444,0.0,0.0
758015070332911616,mom,PERSON,0.3031328320503235,0.5,0.5
758015070332911616,beauty,OTHER,0.21619351208209991,0.4000000059604645,0.4000000059604645
758015070332911616,https://t.co/Ta02nrtvlJ,OTHER,0.04443998262286186,0.0,0.0
758014898353872896,jokes,OTHER,0.6031249165534973,-0.10000000149011612,0.10000000149011612
758014898353872896,assets,OTHER,0.27218931913375854,-0.10000000149011612,0.10000000149011612
758014898353872896,https://t.co/OWJR9HNGFJ,OTHER,0.12468575686216354,0.0,0.0
758015095498608641,RT @shondarhimes,OTHER,0.6245788335800171,0.0,0.0
758015095498608641,Season,WORK_OF_ART,0.30305200815200806,0.0,0.0
758015095498608641,@ShondalandTV https://t.co/kNfn5A0NrD,OTHER,0.07236917316913605,0.0,0.0
758014906755125248,RT @_addictofhxrry,OTHER,0.5372053980827332,0.0,0.0
758014906755125248,ACTOR,PERSON,0.3671569228172302,0.0,0.0
758014906755125248,OH MY GOD,WORK_OF_ART,0.054802365601062775,0.800000011920929,0.800000011920929
758014906755125248,MOVIE,WORK_OF_ART,0.04083532467484474,0.8999999761581421,0.8999999761581421
758015066142834688,@David_387x,PERSON,0.6242751479148865,-0.4000000059604645,0.4000000059604645
758015066142834688,https://t.co/LQaLoqARNi,OTHER,0.3757248520851135,-0.20000000298023224,0.4000000059604645
758015078713139200,men,PERSON,0.5997303128242493,-0.30000001192092896,0.30000001192092896
758015078713139200,Jumaima,PERSON,0.18304765224456787,0.0,0.0
758015078713139200,#BEEComedyShow @EmnotweniCasino 6Aug16,OTHER,0.12751944363117218,0.0,0.0
758015078713139200,NyanNyan https://t.co/ZdVjfJXisu,OTHER,0.08970261365175247,0.0,0.0
758015082898989056,RT @TheFBBible,OTHER,0.7924026846885681,0.0,0.0
758015082898989056,https://t.co/ECusq3Tcdq,OTHER,0.12690696120262146,0.10000000149011612,0.10000000149011612
758015082898989056,NFL Draft Class of Cornerbacks,ORGANIZATION,0.08069036900997162,0.10000000149011612,0.10000000149011612
758015061923364865,RT @apologybutera,OTHER,1.0,0.800000011920929,1.600000023841858
758015095502798848,wife,PERSON,0.6876410841941833,0.0,0.0
758015095502798848,arrest,EVENT,0.2045062780380249,-0.20000000298023224,0.20000000298023224
758015095502798848,@Michael5SOS,OTHER,0.10785263031721115,-0.20000000298023224,0.20000000298023224
758015061940109312,support,OTHER,0.9376090168952942,0.800000011920929,1.600000023841858
758015061940109312,success,OTHER,0.04278966784477234,0.8999999761581421,0.8999999761581421
758015061940109312,https://t.co/B8PZ26AWxC,OTHER,0.01960129104554653,0.0,0.0
758015074522894336,RT @NiggaCommentary,OTHER,0.7383559346199036,0.0,0.0
758015074522894336,commercial,WORK_OF_ART,0.2616440951824188,0.0,0.0
758014902573281281,RT @DressingCuter,OTHER,0.7389165759086609,0.0,0.0
758014902573281281,home,LOCATION,0.2610834240913391,0.0,0.0
758015061956886528,Horsea,OTHER,0.5179187655448914,0.0,0.0
758015061956886528,https://t.co/rgbzwWQE0h https://t.co/ckybK00tIB,OTHER,0.27644121646881104,0.0,0.0
758015061956886528,Discover,ORGANIZATION,0.10482310503721237,0.5,0.5
758015061956886528,Pokemon,OTHER,0.10081692785024643,0.30000001192092896,0.30000001192092896
758015070307745792,RT @BiIlionaires,OTHER,0.8675776124000549,0.6000000238418579,0.6000000238418579
758015070307745792,https://t.co/o5i8gTSMoo,OTHER,0.13242240250110626,0.8999999761581421,0.8999999761581421
758015070345498624,RT @jesssica08,OTHER,0.35758641362190247,-0.10000000149011612,0.10000000149011612
758015070345498624,Garra https://t.co/68HNuPTp8x,OTHER,0.20109356939792633,0.0,0.10000000149011612
758015070345498624,b,OTHER,0.1656413972377777,-0.4000000059604645,0.4000000059604645
758015070345498624,@alexandra4896,OTHER,0.14613619446754456,-0.30000001192092896,0.30000001192092896
758015070345498624,some,CONSUMER_GOOD,0.12954241037368774,0.0,0.0
758015070320209920,RT @ClickHole,OTHER,0.6725448966026306,0.0,0.0
758015070320209920,How To Win,ORGANIZATION,0.21354927122592926,0.0,0.0
758015070320209920,Argument,OTHER,0.11390579491853714,0.0,0.0
758014902569144320,RT @LawlessPirate,OTHER,0.6790645122528076,0.0,0.0
758014902569144320,cultures,OTHER,0.17028796672821045,0.0,0.0
758014902569144320,EU,ORGANIZATION,0.10037118196487427,0.0,0.0
758014902569144320,Normandy https://t.co/uSNhe7azV9,OTHER,0.050276339054107666,0.0,0.0
758015087097413632,RT @ArianaTodayNet,OTHER,0.8328254222869873,0.0,0.10000000149011612
758015087097413632,Ariana Grande,PERSON,0.09758440405130386,0.10000000149011612,0.10000000149011612
758015087097413632,MTV Video Music Awards,OTHER,0.06959015130996704,0.0,0.0
758015057741570048,RT @Ieansquad,OTHER,0.44412580132484436,0.0,0.0
758015057741570048,song,WORK_OF_ART,0.212357759475708,0.0,0.0
758015057741570048,😂,OTHER,0.15016503632068634,0.0,0.0
758015057741570048,Lil Uzi,PERSON,0.12933799624443054,0.0,0.0
758015057741570048,https://t.co/fzjjIlYyF3,OTHER,0.06401340663433075,0.0,0.0
758015078717394945,RT @only_bangtan_,OTHER,0.30557796359062195,0.0,0.0
758015078717394945,https://t.co/JgcGOAhV0X,OTHER,0.29736167192459106,-0.6000000238418579,1.2999999523162842
758015078717394945,front,OTHER,0.1421830654144287,0.0,0.0
758015078717394945,people,PERSON,0.13098642230033875,-0.10000000149011612,0.10000000149011612
758015078717394945,Jimin,PERSON,0.12389085441827774,0.0,0.0
758015078700421120,FRIEND GIVEAWAY,OTHER,0.4890710413455963,0.0,0.0
758015078700421120,RT @dupedoll,OTHER,0.316049724817276,0.0,0.0
758015078700421120,FRIEND,PERSON,0.07730066776275635,0.0,0.0
758015078700421120,WIN,OTHER,0.07322666049003601,0.0,0.0
758015078700421120,SHAAANXO PALETTE,WORK_OF_ART,0.04435189813375473,0.10000000149011612,0.10000000149011612
758014919337975808,Album,WORK_OF_ART,0.9221117496490479,-0.10000000149011612,0.10000000149011612
758014919337975808,https://t.co/rxmpfTN3Fn,OTHER,0.07788827270269394,0.0,0.0
758014898362322944,RT @DREAMTEAM_NYC,OTHER,0.5299121737480164,0.0,0.0
758014898362322944,return,OTHER,0.24268938601016998,0.0,0.0
758014898362322944,Will @swedishousemfia,OTHER,0.1826009899377823,0.0,0.0
758014898362322944,https://t.co/RJwQVdhDI8 https://t.co/eJRF2fMLaW,OTHER,0.044797446578741074,0.0,0.0
758014910945198081,RT @QueenMargaret_,OTHER,0.8619540333747864,0.10000000149011612,0.10000000149011612
758014910945198081,https://t.co/4kL7bgWoCP,OTHER,0.13804595172405243,0.20000000298023224,0.20000000298023224
758015099697106944,Jaafar Jaafar,PERSON,0.5569469928741455,-0.10000000149011612,0.20000000298023224
758015099697106944,film village,LOCATION,0.3124856650829315,-0.20000000298023224,0.4000000059604645
758015099697106944,Kano,LOCATION,0.06192256510257721,-0.20000000298023224,0.20000000298023224
758015099697106944,https://t.co/Wzik5fPL08 https://t.co/YiRIYt3bmv,OTHER,0.03469577804207802,-0.10000000149011612,0.10000000149011612
758015099697106944,clerics,PERSON,0.03394901379942894,-0.10000000149011612,0.10000000149011612
758015070328594432,RT @ThirtySecFights,OTHER,1.0,0.0,0.0
758015082924158977,RT @SmartMedicalUSA,OTHER,0.4914413392543793,0.0,0.0
758015082924158977,Rowing,PERSON,0.33285605907440186,-0.10000000149011612,0.10000000149011612
758015082924158977,technique,OTHER,0.08187057077884674,0.20000000298023224,0.20000000298023224
758015082924158977,htt,OTHER,0.05744020640850067,0.0,0.0
758015082924158977,injury,OTHER,0.03639181703329086,-0.20000000298023224,0.20000000298023224
758014898378989568,RT @MrEdTrain,OTHER,0.450224906206131,0.10000000149011612,0.10000000149011612
758014898378989568,person,PERSON,0.2058199793100357,0.0,0.0
758014898378989568,kids,PERSON,0.14950662851333618,0.10000000149011612,0.10000000149011612
758014898378989568,Nobody,PERSON,0.12847957015037537,-0.6000000238418579,0.6000000238418579
758014898378989568,guns,CONSUMER_GOOD,0.03642910718917847,0.0,0.0
758014898378989568,NRA,ORGANIZATION,0.0295398086309433,0.0,0.0
758015082911502336,RT @AdventureScenee,OTHER,0.8586435914039612,0.0,0.0
758015082911502336,New York City,LOCATION,0.07990064471960068,0.0,0.0
758015082911502336,https://t.co/kCmA04w2gh,OTHER,0.06145579367876053,0.0,0.0
758014915122696192,RT @LuxurySpots,OTHER,0.8456545472145081,0.0,0.0
758014915122696192,Beachfront mansion,LOCATION,0.15434543788433075,0.0,0.0
758014898366406656,RT @thehill,OTHER,0.34466010332107544,0.0,0.0
758014898366406656,George Will,PERSON,0.14085353910923004,-0.10000000149011612,0.10000000149011612
758014898366406656,tax returns,OTHER,0.1404201090335846,-0.20000000298023224,0.20000000298023224
758014898366406656,oligarchs,OTHER,0.11360970884561539,-0.20000000298023224,0.20000000298023224
758014898366406656,Trump,PERSON,0.0867030918598175,-0.4000000059604645,0.4000000059604645
758014898366406656,Russian,LOCATION,0.06822419911623001,0.0,0.0
758014898366406656,https://t.co/CL3i64enQd https://t.co/FqvLNk,OTHER,0.05461552366614342,0.0,0.0
758014898366406656,links,OTHER,0.0509137324988842,-0.20000000298023224,0.20000000298023224
758015099693137920,Bodystocking Ass Spread Full Orgasm HD,WORK_OF_ART,0.6218828558921814,0.0,0.0
758015099693137920,@EliMarie717,OTHER,0.2017112672328949,0.0,0.0
758015099693137920,https://t.co/KoSOZMoTX4 https://t.co/u7KZEn7uUf,OTHER,0.1764058917760849,0.0,0.0
758014898345545729,@TeamMysticPGO,PERSON,0.565207839012146,0.0,0.0
758014898345545729,network coverage,OTHER,0.2671850621700287,0.20000000298023224,0.20000000298023224
758014898345545729,dogs,OTHER,0.08624517917633057,0.0,0.0
758014898345545729,cheers,OTHER,0.041854314506053925,0.800000011920929,0.800000011920929
758014898345545729,Netherlands https://t.co/PhsVAY33YZ,OTHER,0.03950759395956993,0.699999988079071,0.699999988079071
758015087118471169,RT @RealMickFoley,OTHER,0.40894192457199097,0.10000000149011612,0.10000000149011612
758015087118471169,@TripleH,PERSON,0.20784178376197815,0.800000011920929,0.800000011920929
758015087118471169,vision,OTHER,0.1933509111404419,0.699999988079071,0.699999988079071
758015087118471169,WomensWrestling,OTHER,0.1319950968027115,0.4000000059604645,0.4000000059604645
758015087118471169,@SashaBanksWWE,ORGANIZATION,0.0578702874481678,0.4000000059604645,0.4000000059604645
758015078717329409,ex boyfriend,PERSON,0.4099384546279907,-0.30000001192092896,0.8999999761581421
758015078717329409,RT @joanneprada,OTHER,0.24443404376506805,0.0,0.0
758015078717329409,way,OTHER,0.12170369923114777,-0.6000000238418579,0.6000000238418579
758015078717329409,dinner,EVENT,0.11071659624576569,0.0,0.0
758015078717329409,cops,PERSON,0.07835371047258377,-0.10000000149011612,0.10000000149011612
758015078717329409,liking,OTHER,0.03485347330570221,0.0,0.0
